0.045454545454545456,0.07386363636363637,0.125,0.21022727272727273,0.056818181818181816,0.07954545454545454,0.14772727272727273,0.0625,0.08522727272727272,0.11363636363636363,1
0.08791208791208792,0.03663003663003663,0.0989010989010989,0.08424908424908426,0.10622710622710622,0.07692307692307693,0.12454212454212454,0.08424908424908426,0.1978021978021978,0.10256410256410256,1
0.03875968992248062,0.031007751937984496,0.05426356589147287,0.05426356589147287,0.31007751937984496,0.07751937984496124,0.13178294573643412,0.031007751937984496,0.17829457364341086,0.09302325581395349,1
0.08547008547008547,0.042735042735042736,0.17094017094017094,0.11965811965811966,0.10256410256410256,0.10256410256410256,0.13675213675213677,0.07692307692307693,0.1282051282051282,0.03418803418803419,1
0.06451612903225806,0.16830294530154277,0.1640953716690042,0.11781206171107994,0.02664796633941094,0.16129032258064516,0.02664796633941094,0.08134642356241234,0.056100981767180924,0.1332398316970547,1
0.08071135430916553,0.06292749658002736,0.08481532147742818,0.12995896032831739,0.09439124487004104,0.08891928864569083,0.09302325581395349,0.06976744186046512,0.18467852257181944,0.11080711354309165,1
0.11538461538461539,0.06043956043956044,0.15934065934065933,0.03296703296703297,0.12637362637362637,0.15934065934065933,0.027472527472527472,0.1043956043956044,0.15934065934065933,0.054945054945054944,1
0.12380952380952381,0.0761904761904762,0.1380952380952381,0.13333333333333333,0.06666666666666667,0.11428571428571428,0.10476190476190476,0.1619047619047619,0.023809523809523808,0.05714285714285714,1
0.06751054852320675,0.09282700421940929,0.0970464135021097,0.11814345991561181,0.05063291139240506,0.05907172995780591,0.25738396624472576,0.0970464135021097,0.06751054852320675,0.09282700421940929,1
0.13360323886639677,0.020242914979757085,0.11740890688259109,0.04048582995951417,0.1659919028340081,0.09716599190283401,0.15384615384615385,0.11336032388663968,0.13360323886639677,0.024291497975708502,1
0.1092896174863388,0.03825136612021858,0.13114754098360656,0.07103825136612021,0.1092896174863388,0.10382513661202186,0.12568306010928962,0.13114754098360656,0.15846994535519127,0.02185792349726776,1
0.06956521739130435,0.12173913043478261,0.08695652173913043,0.1826086956521739,0.1391304347826087,0.06956521739130435,0.09565217391304348,0.043478260869565216,0.10434782608695652,0.08695652173913043,1
0.08646616541353383,0.11654135338345864,0.1325187969924812,0.11090225563909774,0.09116541353383459,0.1118421052631579,0.09022556390977443,0.08176691729323309,0.10338345864661654,0.07518796992481203,1
0.10789049919484701,0.08695652173913043,0.11594202898550725,0.12399355877616747,0.05958132045088567,0.10305958132045089,0.07568438003220612,0.11755233494363929,0.08695652173913043,0.12238325281803543,1
0.15942028985507245,0.014492753623188406,0.14492753623188406,0.0,0.07246376811594203,0.11594202898550725,0.18840579710144928,0.15942028985507245,0.13043478260869565,0.014492753623188406,1
0.11864406779661017,0.08813559322033898,0.11864406779661017,0.06949152542372881,0.08305084745762711,0.10677966101694915,0.1135593220338983,0.11694915254237288,0.1135593220338983,0.0711864406779661,1
